cgd1_1010-RA-p1	0	1.223484163	0.707106781
cgd1_1040-RA-p1	0	1.835226244	0
cgd1_1060-RA-p1	0	0.611742081	0
cgd1_1070-RA-p1	0.868257339	0	0
cgd1_1090-RA-p1	0	0.611742081	0
cgd1_110-RA-p1	0	1.223484163	0
cgd1_1100-RA-p1	0	0	0
cgd1_1110-RA-p1	0	0	0.707106781
cgd1_1120-RA-p1	0.868257339	1.223484163	0
cgd1_1130-RA-p1	0	0.611742081	0
cgd1_1140-RA-p1	0	0	0
cgd1_1150-RA-p1	0	0	0
cgd1_1160-RA-p1	0	0	0
cgd1_1170-RA-p1	0	0	0.707106781
cgd1_120-RA-p1	0	0	0
cgd1_1200-RA-p1	0	0	0
cgd1_1210-RA-p1	0	0	0
cgd1_1220-RA-p1	0	0	0.707106781
cgd1_1230-RA-p1	0	0	0
cgd1_1240-RA-p1	0	0.611742081	0
cgd1_1250-RA-p1	0	0	0
cgd1_1260-RA-p1	0	0	0
cgd1_1270-RA-p1	0	0	0.707106781
cgd1_1290-RA-p1	0.868257339	0	2.121320344
cgd1_130-RA-p1	0.868257339	2.446968326	0
cgd1_1310-RA-p1	0	0.611742081	0
cgd1_1320-RA-p1	0	0	0.707106781
cgd1_1330-RA-p1	0	0.611742081	0
cgd1_1350-RA-p1	0	0.611742081	0.707106781
cgd1_1360-RA-p1	0	0	0
cgd1_1370-RA-p1	0.868257339	1.223484163	0
cgd1_1380-RA-p1	0	0	0
cgd1_1390-RA-p1	0	0	0.707106781
cgd1_140-RA-p1	0	0.611742081	0
cgd1_1400-RA-p1	0	0	0
cgd1_1410-RA-p1	0	0	0
cgd1_1420-RA-p1	0	0	0
cgd1_1450-RA-p1	0.868257339	0	0
cgd1_1460-RA-p1	0	0.611742081	1.414213562
cgd1_1480-RA-p1	1.736514678	1.223484163	2.121320344
cgd1_1490-RA-p1	0	0	0
cgd1_150-RA-p1	0	0.611742081	0
cgd1_1500-RA-p1	0	1.223484163	0
cgd1_1510-RA-p1	0	0	0
cgd1_1520-RA-p1	0	1.223484163	0.707106781
cgd1_1530-RA-p1	0	0.611742081	0
cgd1_1540-RA-p1	0	0	0
cgd1_1550-RA-p1	0	0.611742081	0
cgd1_1560-RA-p1	0.868257339	1.223484163	1.414213562
cgd1_1570-RA-p1	0.868257339	0	0.707106781
cgd1_1580-RA-p1	2.604772017	5.505678733	2.121320344
cgd1_1600-RA-p1	2.604772017	5.505678733	4.949747468
cgd1_1620-RA-p1	0	0	1.414213562
cgd1_1630-RA-p1	0	0.611742081	0.707106781
cgd1_1640-RA-p1	0	0.611742081	2.121320344
cgd1_1660-RA-p1	13.02386008	9.176131222	9.899494937
cgd1_1670-RA-p1	0	0.611742081	0
cgd1_1680-RA-p1	0	0	0
cgd1_1690-RA-p1	0	0	0.707106781
cgd1_170-RA-p1	0	0	0
cgd1_1700-RA-p1	0.868257339	0	4.949747468
cgd1_1720-RA-p1	0	0	0
cgd1_1730-RA-p1	0	0.611742081	0.707106781
cgd1_1760-RA-p1	0.868257339	0.611742081	1.414213562
cgd1_1770-RA-p1	0	0	0
cgd1_1790-RA-p1	0.868257339	1.223484163	0.707106781
cgd1_1830-RA-p1	0	0.611742081	0.707106781
cgd1_1840-RA-p1	0	1.223484163	0.707106781
cgd1_1850-RA-p1	0	0	0
