cgd1_1010-RA-p1	0	2.202863082	0
cgd1_1040-RA-p1	0	1.101431541	3.194488822
cgd1_1060-RA-p1	0	0	0
cgd1_1070-RA-p1	1.368771266	0	0
cgd1_1090-RA-p1	0	1.101431541	1.597244411
cgd1_110-RA-p1	0	0	0
cgd1_1100-RA-p1	1.368771266	1.101431541	0
cgd1_1110-RA-p1	1.368771266	4.405726165	3.194488822
cgd1_1120-RA-p1	1.368771266	4.405726165	7.986222054
cgd1_1130-RA-p1	0	0	0
cgd1_1140-RA-p1	1.368771266	0	0
cgd1_1150-RA-p1	2.737542532	0	1.597244411
cgd1_1160-RA-p1	1.368771266	4.405726165	0
cgd1_1170-RA-p1	2.737542532	3.304294624	0
cgd1_120-RA-p1	0	1.101431541	1.597244411
cgd1_1200-RA-p1	0	1.101431541	0
cgd1_1210-RA-p1	1.368771266	0	0
cgd1_1220-RA-p1	0	1.101431541	0
cgd1_1230-RA-p1	0	0	1.597244411
cgd1_1240-RA-p1	1.368771266	0	0
cgd1_1250-RA-p1	0	2.202863082	3.194488822
cgd1_1260-RA-p1	1.368771266	1.101431541	0
cgd1_1270-RA-p1	6.84385633	6.608589247	0
cgd1_1290-RA-p1	0	1.101431541	0
cgd1_130-RA-p1	1.368771266	0	0
cgd1_1310-RA-p1	4.106313798	2.202863082	0
cgd1_1320-RA-p1	0	2.202863082	0
cgd1_1330-RA-p1	1.368771266	0	6.388977643
cgd1_1350-RA-p1	2.737542532	0	0
cgd1_1360-RA-p1	0	2.202863082	0
cgd1_1370-RA-p1	0	0	1.597244411
cgd1_1380-RA-p1	0	1.101431541	3.194488822
cgd1_1390-RA-p1	0	0	0
cgd1_140-RA-p1	0	0	0
cgd1_1400-RA-p1	4.106313798	2.202863082	0
cgd1_1410-RA-p1	0	1.101431541	0
cgd1_1420-RA-p1	0	1.101431541	0
cgd1_1450-RA-p1	2.737542532	1.101431541	0
cgd1_1460-RA-p1	0	2.202863082	1.597244411
cgd1_1480-RA-p1	0	0	3.194488822
cgd1_1490-RA-p1	0	1.101431541	0
cgd1_150-RA-p1	0	0	1.597244411
cgd1_1500-RA-p1	0	2.202863082	1.597244411
cgd1_1510-RA-p1	1.368771266	2.202863082	0
cgd1_1520-RA-p1	5.475085064	5.507157706	12.77795529
cgd1_1530-RA-p1	0	1.101431541	0
cgd1_1540-RA-p1	0	1.101431541	0
cgd1_1550-RA-p1	1.368771266	0	0
cgd1_1560-RA-p1	2.737542532	3.304294624	0
cgd1_1570-RA-p1	1.368771266	2.202863082	7.986222054
cgd1_1580-RA-p1	1.368771266	2.202863082	9.583466465
cgd1_1600-RA-p1	2.737542532	0	3.194488822
cgd1_1620-RA-p1	0	0	0
cgd1_1630-RA-p1	1.368771266	1.101431541	0
cgd1_1640-RA-p1	0	1.101431541	0
cgd1_1660-RA-p1	9.581398862	6.608589247	4.791733233
cgd1_1670-RA-p1	0	0	1.597244411
cgd1_1680-RA-p1	1.368771266	1.101431541	0
cgd1_1690-RA-p1	2.737542532	5.507157706	0
cgd1_170-RA-p1	0	0	1.597244411
cgd1_1700-RA-p1	1.368771266	1.101431541	0
cgd1_1720-RA-p1	0	0	1.597244411
cgd1_1730-RA-p1	0	0	0
cgd1_1760-RA-p1	0	0	1.597244411
cgd1_1770-RA-p1	0	1.101431541	0
cgd1_1790-RA-p1	0	0	0
cgd1_1830-RA-p1	0	0	1.597244411
cgd1_1840-RA-p1	0	0	1.597244411
cgd1_1850-RA-p1	0	1.101431541	0
cgd1_1890-RA-p1	0	0	0
cgd1_190-RA-p1	0	1.101431541	0
cgd1_1900-RA-p1	0	0	0
cgd1_1910-RA-p1	0	0	3.194488822
cgd1_1920-RA-p1	1.368771266	1.101431541	1.597244411
cgd1_1940-RA-p1	0	2.202863082	1.597244411
cgd1_1950-RA-p1	1.368771266	0	0
cgd1_1970-RA-p1	1.368771266	1.101431541	3.194488822
cgd1_1990-RA-p1	0	1.101431541	1.597244411
cgd1_20-RA-p1	0	1.101431541	0
cgd1_200-RA-p1	1.368771266	0	0
cgd1_2000-RA-p1	1.368771266	1.101431541	1.597244411
cgd1_2010-RA-p1	0	1.101431541	1.597244411
cgd1_2030-RA-p1	0	1.101431541	0
cgd1_2040-RA-p1	6.84385633	18.7243362	7.986222054
cgd1_210-RA-p1	0	0	0
cgd1_2110-RA-p1	0	1.101431541	0
cgd1_2130-RA-p1	1.368771266	0	0
cgd1_2140-RA-p1	1.368771266	2.202863082	1.597244411
cgd1_2180-RA-p1	0	1.101431541	1.597244411
cgd1_220-RA-p1	0	0	0
cgd1_2200-RA-p1	1.368771266	0	0
cgd1_2220-RA-p1	0	1.101431541	3.194488822
cgd1_2240-RA-p1	0	0	0
cgd1_2250-RA-p1	0	0	0
cgd1_2270-RA-p1	6.84385633	4.405726165	3.194488822
cgd1_2280-RA-p1	0	0	0
cgd1_2290-RA-p1	0	0	0
cgd1_230-RA-p1	0	0	0
cgd1_2300-RA-p1	0	0	0
cgd1_2310-RA-p1	0	0	0
cgd1_2320-RA-p1	2.737542532	0	0
cgd1_2350-RA-p1	0	0	0
cgd1_240-RA-p1	1.368771266	0	0
cgd1_2400-RA-p1	10.95017013	9.912883871	4.791733233
cgd1_2420-RA-p1	0	0	0
cgd1_2450-RA-p1	0	1.101431541	0
cgd1_2460-RA-p1	1.368771266	2.202863082	0
cgd1_2490-RA-p1	5.475085064	1.101431541	1.597244411
cgd1_250-RA-p1	0	0	4.791733233
cgd1_2510-RA-p1	0	0	0
cgd1_2520-RA-p1	0	0	1.597244411
cgd1_2530-RA-p1	4.106313798	2.202863082	4.791733233
cgd1_2580-RA-p1	0	1.101431541	1.597244411
cgd1_2600-RA-p1	0	0	0
cgd1_2620-RA-p1	0	0	1.597244411
cgd1_2630-RA-p1	1.368771266	0	0
cgd1_2670-RA-p1	0	0	1.597244411
cgd1_2680-RA-p1	0	1.101431541	0
cgd1_2690-RA-p1	0	0	0
cgd1_2700-RA-p1	0	0	1.597244411
cgd1_2710-RA-p1	0	0	0
cgd1_2720-RA-p1	0	0	0
cgd1_2730-RA-p1	0	0	1.597244411
cgd1_2740-RA-p1	0	0	1.597244411
cgd1_2760-RA-p1	0	0	0
cgd1_2770-RA-p1	1.368771266	0	0
cgd1_280-RA-p1	1.368771266	0	1.597244411
cgd1_2800-RA-p1	0	1.101431541	0
cgd1_2830-RA-p1	0	1.101431541	0
cgd1_2840-RA-p1	0	1.101431541	0
cgd1_2850-RA-p1	0	0	0
cgd1_2860-RA-p1	1.368771266	0	0
cgd1_2870-RA-p1	0	0	0
cgd1_290-RA-p1	0	0	1.597244411
cgd1_2900-RA-p1	0	1.101431541	0
cgd1_2910-RA-p1	0	0	0
cgd1_2960-RA-p1	1.368771266	0	0
cgd1_2970-RA-p1	1.368771266	0	0
cgd1_2980-RA-p1	19.16279772	5.507157706	9.583466465
cgd1_300-RA-p1	8.212627596	11.01431541	7.986222054
cgd1_3000-RA-p1	4.106313798	11.01431541	9.583466465
cgd1_3010-RA-p1	1.368771266	0	0
cgd1_3020-RA-p1	26.00665405	4.405726165	3.194488822
cgd1_3030-RA-p1	0	0	0
cgd1_3040-RA-p1	5.475085064	3.304294624	3.194488822
cgd1_3050-RA-p1	0	1.101431541	3.194488822
cgd1_3070-RA-p1	0	0	3.194488822
cgd1_310-RA-p1	0	1.101431541	1.597244411
cgd1_3120-RA-p1	0	0	1.597244411
cgd1_3130-RA-p1	0	0	3.194488822
cgd1_3140-RA-p1	0	0	0
cgd1_3150-RA-p1	0	0	1.597244411
cgd1_3160-RA-p1	0	2.202863082	0
cgd1_3170-RA-p1	1.368771266	1.101431541	6.388977643
cgd1_3180-RA-p1	1.368771266	4.405726165	3.194488822
cgd1_3200-RA-p1	0	0	0
cgd1_3210-RA-p1	0	1.101431541	0
cgd1_3220-RA-p1	5.475085064	0	1.597244411
cgd1_3230-RA-p1	1.368771266	1.101431541	0
cgd1_3240-RA-p1	4.106313798	0	1.597244411
cgd1_3250-RA-p1	0	1.101431541	0
cgd1_3260-RA-p1	0	1.101431541	1.597244411
cgd1_3270-RA-p1	0	0	1.597244411
cgd1_3290-RA-p1	1.368771266	1.101431541	4.791733233
cgd1_330-RA-p1	4.106313798	3.304294624	3.194488822
cgd1_3300-RA-p1	0	1.101431541	3.194488822
cgd1_3320-RA-p1	0	0	0
cgd1_3340-RA-p1	0	0	0
cgd1_3350-RA-p1	0	2.202863082	3.194488822
cgd1_3360-RA-p1	0	0	1.597244411
cgd1_3370-RA-p1	2.737542532	2.202863082	1.597244411
cgd1_3380-RA-p1	1.368771266	0	0
cgd1_3390-RA-p1	1.368771266	0	0
cgd1_340-RA-p1	0	1.101431541	1.597244411
